ID,Is_Lead
FEAFI9GC,0.0916
EKN8UCSW,0.8431
LEWKD4PA,0.496
B9JENQDR,0.0552
BGVQQ2QF,0.4868
SKA2MXXX,0.8306
BRGRQGCV,0.1338
FZDUYUZS,0.283
STHZCZMQ,0.0525
AGWQXYSK,0.0497
ZMXBDAFI,0.0193
7HUWEUJO,0.0524
RNPTWY6J,0.0538
D63CE4JE,0.1943
JWPYWNEU,0.033
CLU9WQQT,0.1581
NR5WGFN3,0.0438
F8TSYPVA,0.0201
QP2KV4CW,0.0543
GYKEBWCJ,0.1117
F9S9YZME,0.105
N24NSEQJ,0.3499
IDFGBLIU,0.83
FBOGFQFB,0.3827
4VB7NFVX,0.0217
R4I3U6WD,0.0559
HNZWV5EM,0.4633
UNFYHUVP,0.056
GJTTIERJ,0.1153
5MAVNMJX,0.0555
JZ4ZRZTA,0.0572
8NG6UC8R,0.0535
K9OYK83E,0.9915
RB65FVXC,0.8008
D2YB7S8P,0.1019
9PFZ8GSE,0.0565
KE9JE458,0.0537
VO5TK8FH,0.047
RVXXEWTK,0.1923
MS2BW42V,0.8434
IZ2WTEUM,0.0701
HFSBB5OA,0.2799
I45PNTSC,0.1069
AT8BBNEH,0.0545
LGMCRTXE,0.161
FLHARRYM,0.073
D7SKYGEU,0.0528
CDVFVZN7,0.0478
CEWLRR8Y,0.049
LUCZHK3E,0.1502
CXJPU8PX,0.0511
EEZE8GXQ,0.2212
JTGIKBCV,0.0583
CJHYZVAV,0.5069
BSZZU2BK,0.2955
KSKVJWTS,0.0637
N9BANBOO,0.272
X4KLM3YU,0.053
CYFJBWNG,0.0488
JOUCPG5U,0.0651
GQSWAG6M,0.0535
7DQEOUAG,0.8426
HA7JKNHG,0.0529
FF7MPYXR,0.0939
YMS7QOAS,0.8017
DJ43FJEN,0.8338
9G7CGD3C,0.055
DYBXGBFU,0.8358
FJU3EAS5,0.1413
2X4WKSFP,0.1025
BUHDYYGL,0.0544
QWWFB53L,0.1734
4DIOJQQX,0.0478
IQDNORWY,0.7157
MKXO7DVG,0.0638
NIRZ4HID,0.5068
5CSV6TOA,0.055
9SP9SJJE,0.2932
GQ7VMAJN,0.3975
VSJHZY3Q,0.1026
BBHTJLPQ,0.089
Q3STKNUB,0.2519
RX7XF57H,0.0544
2AYJMXM2,0.0513
XS3Q7AZR,0.1223
NTFACGEL,0.2626
JRXVV5GJ,0.1583
TPSEHTTQ,0.0538
VNORJUB2,0.0553
UPNEWLXW,0.0692
ZFRVI2UZ,0.2073
DAD4EMXW,0.0681
LUVNAEPN,0.0481
KUKPJIXJ,0.8063
EFFMCIMW,0.0663
G8GN4JNV,0.0532
F6YE3HVL,0.0553
NXDXBMBF,0.0544
MHSJQ4JV,0.8401
ZV5H4FDP,0.1217
SXHNHYFX,0.1821
FFHSRPBN,0.054
Z2VJAMOW,0.1438
HNS3R3D5,0.8343
QADPUPRH,0.0656
C6WQT4RX,0.0652
56WAN93C,0.1352
NRPPMJWP,0.8737
XJFB5B9W,0.1539
3BQVCYAE,0.2671
EINEPRYC,0.0513
CFEXBQSJ,0.8365
SKAFGCWQ,0.2328
GU8ONBGT,0.5238
M9AFNCEQ,0.0745
UUFE3JAX,0.842
PT59Y8HN,0.3222
ARAZ5ZVL,0.1227
PVNZKRS2,0.1194
JPRR3MJX,0.4268
EXZFCXZP,0.1622
SDVPTGTB,0.0416
EIJIAREQ,0.1087
3BAYEXZC,0.069
MHNGXLNY,0.1594
DCXCPZVX,0.3041
GY3GGMD6,0.376
ZC6SSPYK,0.3134
XNOFGM36,0.3199
BKAUTCVF,0.125
QCJLXDJ8,0.0516
UGYADX5L,0.5754
GGFGJNYK,0.0341
CELABZOL,0.8389
EGEBKGVH,0.8329
OXWWZMVZ,0.8378
YLUDZJQB,0.2863
KPSVKJBB,0.153
QUBAWSUU,0.1821
C2IB9QPQ,0.0592
GEDNUQUA,0.0749
XBSA5NGK,0.2542
HXXI4BN2,0.9891
JMOTEOOJ,0.0538
EQQSMGXD,0.4105
WRPD2HMF,0.8356
4C7CY3ER,0.3117
EAYJ4OJF,0.0524
2MEMZBBY,0.3966
NX428PF5,0.0692
XYQ4HMEE,0.4388
74QHCPOR,0.1711
6CZVKQTC,0.0435
LKI8SIWO,0.8651
E7SJU7FV,0.8283
JRTVTWUY,0.0319
EXQSXAHB,0.1504
DAVGFGE3,0.0703
NDYNMDUS,0.5086
HCJYF2QZ,0.1087
MYGFN2IW,0.0383
SOGYHWEX,0.169
XRDU4PBA,0.1904
BUGVH4DZ,0.1047
JNNEZCBB,0.3184
5FKFGIZC,0.229
NUEGYUGH,0.0661
ABFQUVTA,0.0514
WMWAQLVG,0.1643
IYVVBXWR,0.162
NREVGZLT,0.1221
U3BH4IY4,0.865
EFMRYVOU,0.4018
JYP6C5FS,0.5098
KEPXCN2O,0.0552
INAKY9RK,0.0569
CWFCD2XN,0.8497
DAJT6YYA,0.0945
XV2WQ7GY,0.0535
JWVNPODL,0.4752
H5KVKZQY,0.4396
HFSJS8WA,0.8576
JE2Q5DCN,0.0678
WFGZQVVN,0.3668
DX8A78IA,0.0531
LHDE2QJC,0.0568
27WCHANV,0.2626
NGDJFWPK,0.0168
9AFT9Z67,0.0471
8XMAYA7Z,0.8456
T5TGKHOM,0.1344
KNUQEVWC,0.1431
DIFJFDR7,0.06
XKAB9QYG,0.0608
CU7WX4M2,0.5121
TUFWHICI,0.8422
CSUXS6UC,0.0477
HEUYOQJS,0.0468
ZXHATVUN,0.0907
KWR4BJAI,0.1365
F7RZRQVW,0.0468
JUJWCYPP,0.0181
2P8MMC3U,0.473
EBV3ROLX,0.045
FB33CRMM,0.0512
8AXBJ3ZN,0.0539
SZHWFXMQ,0.2215
NJYNANBT,0.0523
F2DZBV9E,0.2051
MWHOTDGD,0.5121
JKGQ6Q59,0.0458
4F4UVPIS,0.8334
KDBEZB4W,0.0982
4IUEVZR6,0.1655
CKDLDGBK,0.0873
BMBMKLO5,0.8306
L2DWAWQ8,0.8407
UYXLWIRP,0.0538
FIIFQK7R,0.0998
TBMUHP5Y,0.1768
ACKAWX6A,0.3695
ZWGMQZGS,0.0648
NYCJAH9H,0.0572
3R3Q7LQU,0.9913
NIBKBT5J,0.2026
N9TMNZFO,0.0885
TURJYWRJ,0.0898
7M579PSP,0.0495
6WSQZRZD,0.4876
6P5GXEAY,0.2455
DIRV6QNM,0.0511
DKYWNCLE,0.0432
R4MRAHPP,0.0747
EKYVSQ5T,0.0642
N4BRANZJ,0.5268
BUXRZYW4,0.2369
A6BSMDIU,0.0496
G7LVRCOZ,0.1051
XKWQPGCN,0.2444
WXCVPZVR,0.0526
QWT7FVWQ,0.3604
UESNISUC,0.0166
U96QQDMA,0.0716
KGKRLGHN,0.4921
B48AAWO4,0.0727
4KDFRJTQ,0.9943
V99WB3MP,0.1123
9USF3V2T,0.1325
8TTBHDWW,0.0215
44NXV522,0.0499
GUVTVHVA,0.054
FNMYKXQ8,0.1147
AMM2AUGN,0.0606
HNBGGECH,0.5032
IAKCCEQE,0.8355
TXHYU53A,0.0544
J9TVCS4P,0.0363
PQFG7RVU,0.8399
E4XHEY5M,0.373
ZGXJAJHD,0.0603
SF3U5N9N,0.8407
GQAW8GKJ,0.0668
BSYAT4Q6,0.8304
MEMAFSXY,0.0518
65RFJYZA,0.0545
SPFVIIHP,0.0568
7JYEFUQQ,0.0784
XNZB34YR,0.1087
WZBGLHSP,0.1338
87GW5R2B,0.0682
FEPZABDS,0.0592
JNF4M6HC,0.0226
BVCDEFKW,0.8747
J3ZWSXCO,0.0209
YBLEGRSE,0.0677
WTF8P7V8,0.8682
ABIYRCGE,0.0825
KNMYXLRC,0.0539
CFVLZIN7,0.0523
K47UMJDR,0.8683
2RDRCURM,0.5398
N4HKJDBX,0.0477
WGGRDUJM,0.1033
6R8SWNWL,0.054
MB5EVGMF,0.8416
4XMAPD2C,0.0524
B382IJYT,0.0602
AZIXBJDW,0.3088
FJSWUU3X,0.2928
TMB7UW6N,0.8334
BEGGFDCW,0.1689
TVJPH4BN,0.8175
9FSPZ5WG,0.4531
KOBVJ9DT,0.0568
2VCDTZKX,0.2124
JDTSV7UJ,0.3731
MHVNW7PC,0.9924
WSGMINXL,0.8368
BAGZCANC,0.0539
QU6LRB7T,0.023
77MMC3ZJ,0.3904
HQKV8JZH,0.054
RU843WAT,0.1656
3PRFSYJP,0.0504
FZR8DAAY,0.4063
BKBEQ7EH,0.0722
BMBYJTCF,0.0346
9F3JS3SS,0.071
LNTHB8EC,0.0416
2NOO8MXG,0.8391
FVEDRPAS,0.4021
C4UMWDFD,0.2655
XMHRUSX7,0.8409
VJMAGUNE,0.1066
D3CYVWRZ,0.0518
3CWZG8YW,0.0538
7GW8HWJB,0.4164
JEPSMPY6,0.1505
BFOWNRPA,0.0696
J2AGEJWO,0.0515
ASM8RE94,0.0524
TLZ5WSBY,0.0535
SWFQFAFE,0.0963
FGBY3BM3,0.8333
CA5MVMTK,0.1513
76O7BYB3,0.1567
I8I4UQQ2,0.2091
8Q4FXOQI,0.0837
7N8S8RVP,0.0375
JMNT6HKQ,0.0235
4AQYP6T4,0.9015
CCVEYPDT,0.8272
NEZUZXSE,0.0521
ZYRBHE5X,0.0627
BTHUEGSL,0.8273
QUVYSJKC,0.4416
SXNBY7P8,0.02
QCWOXVDT,0.5175
SDBKBFUC,0.0232
N3HQXP93,0.0726
FJF2R559,0.1038
DX2NSTRC,0.6234
B7S5FXNB,0.0748
FZNCCJS5,0.9902
MFWRUU8O,0.0284
KCKK5NAN,0.5853
WLY7WNSY,0.8388
TV7JSWHS,0.0554
WEFRAEUB,0.1413
WQKVFKYX,0.552
LDCWXFZR,0.1616
7WYKPTE4,0.99
VXJR9OHG,0.0516
DGBWPXE4,0.0523
WOBGZCHF,0.4401
GM5ZLTAD,0.0485
EEYQ92WM,0.4576
A9QTKLTQ,0.236
EVRYFMM5,0.0502
HZT7GMIB,0.0511
VQPBAQMK,0.1042
HFBOEXFJ,0.0512
MXGYNVZB,0.0509
M9KP7EQW,0.0648
M8PSGEVT,0.0566
8YJWOC4T,0.4644
W7DPYWKU,0.0596
HSESPJWF,0.2581
AUUETMSE,0.3838
EIBVIG5Z,0.2729
AHLQFSXG,0.0476
C6VMEVM9,0.0983
JGRVWRRF,0.0558
3EGEKWHW,0.2563
N4X6DSFX,0.1676
FKK9S25E,0.0582
RZTPYTEW,0.1556
JNEWQFNU,0.129
AUQJSUGZ,0.3096
HUVXAHJI,0.2171
V4TNVMQA,0.0701
R9W4YUP6,0.0474
SJVU6JTU,0.0523
6Y8QBWPR,0.171
LQMX2YPW,0.0516
JAHLSX5B,0.0444
79ARKMPK,0.8347
RCU9KEFC,0.0542
IGTEJF6Z,0.0472
MWCTTZKD,0.0486
CTHTL8KP,0.0957
BZHHVRK6,0.1661
VMTNCLZT,0.0812
QN7EONYV,0.4757
3M3TQVJB,0.4795
KRGBGRU4,0.0583
KD8DRTPQ,0.0699
OJAHSFEI,0.204
A5WDUTPR,0.1568
LRHVBP6H,0.1283
G8AFNBV3,0.0218
G9MPN3TN,0.2235
NVMUEXZS,0.0852
KHY39N7W,0.1108
UDFHXSNF,0.87
C4UHSO4M,0.3445
KF8AQSMN,0.0468
K72DSIY8,0.409
6PQT2YFR,0.0515
M3X5VR2A,0.0421
U5M6GKM7,0.1691
BRYAIT3P,0.064
TEVB5SKJ,0.3732
B8SQBSVB,0.1038
5VSQVPCD,0.1754
ARUFAQUG,0.0424
BSEBPB5B,0.0588
EQOHOMQT,0.022
H65H9VAB,0.1064
8BFKOWDE,0.8382
2JVZ5ZND,0.18
37UPT2GG,0.0782
PW4FQ6CY,0.0539
GWZ4KHC5,0.1109
X3A32ZZF,0.0764
CGSBXAKR,0.0208
7Q42UYDY,0.0777
9GA7NGKE,0.0724
G4DBSQT5,0.0509
XJYQYVGA,0.2426
84OKFQHS,0.1345
BX8KYC5S,0.0619
CHH2S35Z,0.8741
7XFS9HEX,0.2041
FBQGRLNV,0.0293
2TTGLFLQ,0.0503
2WRIMONC,0.0939
CJBRGWGN,0.2102
HANH6YZP,0.1316
4KPA4YHR,0.4607
DFPII22O,0.0453
EJUUMWPQ,0.0538
NNDUP9EE,0.0547
CB5TGLCW,0.8603
EUIWEHP4,0.271
IBV4SSPJ,0.0527
PUXVSVTQ,0.1944
LCKPRODK,0.1333
XNRC4VHE,0.0826
7OK937XC,0.5151
ZZGRDMI9,0.0885
5N2Z7YLL,0.018
K5EG5AHN,0.0512
RGMTYHIQ,0.0507
KR8BXBYI,0.0606
KCFYYRC4,0.1069
GHDVHBYI,0.0619
Z5KN8VUG,0.8281
GD6KQJZ6,0.0349
VDU6B9FP,0.0591
5RBD9D3D,0.0519
BDQMQUCX,0.0916
HHAY4EQP,0.8193
XITEYKTK,0.0229
A5CGK77N,0.0532
FQVWNCGS,0.1047
DMTN958M,0.0557
CJB3RDDP,0.1714
M7M3ZD4W,0.0534
FFH5XEUC,0.5136
DRMDQNWQ,0.0557
JYKXFWX3,0.0343
LVFJPUDN,0.0436
MEKQ7GCG,0.1739
BSXVJKHS,0.0363
H6BB5R3Z,0.0458
RRTQIQJC,0.1298
JIFBAYCB,0.0438
AV2JZRVT,0.1325
3EJZUSRJ,0.0605
KCPF5JAF,0.0196
XQKVPKM6,0.4196
JOCDNXXF,0.2319
I9WJA6JF,0.0723
9RSAUUPH,0.0404
P36MMR7X,0.055
CARDYWPM,0.0583
BCG8TQNU,0.8333
IVVD5SDI,0.052
KHUDKRPY,0.0767
CZWXZC96,0.056
GBDWHKPZ,0.137
EM6INKA7,0.049
HCFX8ED7,0.0704
EWVEGMSZ,0.0519
TLMU4IA9,0.0588
NHA4TOFK,0.0554
P3FDRZXZ,0.3966
HE6MSALD,0.0823
FJFLVDDU,0.0218
XKAQ5I8F,0.2531
R2WQJLUY,0.0476
ARKM4WXM,0.1947
N8EGFHYY,0.1295
EIZWMHTJ,0.0906
MHXS3PMC,0.0518
DYXCPZQY,0.8525
EOFH3KXX,0.0677
MONOOTVT,0.4496
YHBKXDXX,0.0579
VUXK7TAA,0.2314
CVZBBQVV,0.0241
2EGUR28K,0.8388
RZJLGYYY,0.0632
HAEGBJQZ,0.0548
LB4UJNDU,0.4098
UAFJCYPO,0.1058
6CFWA3NW,0.2077
9VUKGTAI,0.0182
WGU24R2Q,0.4093
NUWD3FAY,0.0509
2FB8VYNF,0.7991
G8S5JR7U,0.0599
E7GADWU6,0.7886
QGVKWG2W,0.0554
NRPYAN2I,0.0455
LB9ZPNBY,0.0476
KBUU9GTF,0.3429
KTDHZXB8,0.0625
CCERCB6H,0.0537
NMJN8TQV,0.0564
KHXJYMEI,0.0214
C72RZOYA,0.0468
DMJ9T46J,0.0693
HLWMKRRA,0.8409
QKFPXRFV,0.0352
8QZNJIDP,0.2569
XVPTR2AY,0.0239
4VX8DC5R,0.4624
MA8SO4SK,0.1125
JMPKZWTU,0.1035
BQL8ZKNW,0.0609
3W9NM8ZH,0.0538
ERXQJFCE,0.0432
DRHQTRDS,0.0571
JYSJGDDN,0.0515
XW6BJF7L,0.8684
MJ27JAKH,0.0553
QBXUNKWA,0.0538
NMWZTIEH,0.1943
CQJBIP99,0.0406
MGAK3GXZ,0.1679
L6CSN3BB,0.4524
WREQBSUI,0.0539
E2WGCUPA,0.0323
8M2YTHRZ,0.8826
F4JEQKNU,0.0644
3IDP22GW,0.0335
XAMJRCYU,0.2738
DTER2R7D,0.5015
I98Z8HNE,0.8736
HR5XBJVM,0.1476
YGZTMGB7,0.8205
PSBOHVNJ,0.06
8QUFXEMA,0.0477
KMGBZNCA,0.1248
7ERZDEMI,0.0533
GNLWEDZP,0.1668
SPQEDCOU,0.0165
NSQ4RKNO,0.0536
DCV7CJDQ,0.1748
5NYXHRMH,0.3942
CRCXSST6,0.0579
ACRPCPRE,0.0535
DD8T2DRC,0.022
52MTEBDZ,0.1123
P2PWARDS,0.7825
AWAJBXLB,0.0551
CRA6MEMV,0.0547
7ASYXE6A,0.1657
6HBRAE9M,0.8389
URKOW8RA,0.4893
MBHGUV56,0.0547
6BRMRNTO,0.0442
2QQGUDAK,0.3958
EDZUZTOB,0.0479
KWCTLHMC,0.2226
MPAYJAXN,0.4369
H3MXHXJO,0.023
SQTKLMAI,0.4718
NBOOLRF5,0.0463
MBXRFCTT,0.8637
NMMPZMNA,0.8401
AMW6NJCF,0.4632
6CHFWCCQ,0.8412
BSKFYPCC,0.0756
KGN8GHKZ,0.0926
HBJBJHOK,0.5111
IJNW95EO,0.05
4N34ZZRA,0.0647
6WKTEOFZ,0.0529
FX94RDNW,0.0515
KS4JBTL6,0.9906
FJAVTJS7,0.0622
UPQEVVMU,0.2465
CRZB4ZGB,0.047
JYJRVZTT,0.325
KQK8S8CG,0.8629
JFRO8OTN,0.051
2BLTXHSB,0.0558
BZHZVPKC,0.0436
GE4VFAJH,0.8052
MADCDZES,0.0535
D7YPJDAK,0.0248
EAVAMG2B,0.0382
9BJB9WNR,0.5015
3TLLGKJA,0.3046
F62R3PGZ,0.0222
68WEXKVB,0.0236
JXR5N7CH,0.2412
L7I6EJMW,0.188
TRILX8QT,0.06
CQSTKDUX,0.0673
AQKGFEZB,0.186
SAVZ56EA,0.0566
VGRHH5BK,0.0515
GTCDNMBF,0.2464
XVMJMPCD,0.0512
CKFQQNDA,0.0181
QDHHEHWA,0.113
H6SXNKC7,0.0693
E2JAMLQP,0.0567
XZMGB5FR,0.4579
EMABPFPH,0.0522
KBGBNFWA,0.9906
IGFPECKT,0.0682
KQUOKKT7,0.0482
RBOQSGHA,0.0595
X22A8KUZ,0.429
WB2SVZPT,0.8021
DIFQVALO,0.483
QHHZBBMU,0.8359
SJT5VHTP,0.396
O9FMB7MX,0.0585
LDCJ5GBW,0.0503
MOSXMCCN,0.8404
FX3L4S6Z,0.1697
HCCSVCEP,0.0223
FDZXYMRH,0.3292
LXEQHH2D,0.0405
6HA3NXDS,0.1029
68PYT3CF,0.062
VE4UYZTU,0.2439
FRDT2DBR,0.1257
GSD6VHA2,0.0192
AMKSWFDH,0.1912
XRYP3VYK,0.317
XIFVSSV6,0.05
W4RJBEBS,0.2472
5SUTW9QL,0.0494
FAHIFIFF,0.0919
4ZR2TMOA,0.059
EZBSYWQU,0.0813
FSCMUMLE,0.0522
2LSC8W9Z,0.8168
6RPGHRCA,0.055
CDX3MIHD,0.103
KJJHZMNJ,0.0973
HABY38BN,0.2973
X5ELUSJE,0.1644
ZJTTQEEL,0.4464
MHUC5RGD,0.3175
NCWSS9X9,0.1616
IMNXDL3Z,0.8399
BTXMKNZR,0.1159
RXY2YNXP,0.0538
MWBFFQS8,0.1074
XRQHD9HF,0.6058
JDCPVCYR,0.0537
8SKL8H7A,0.0636
JYNRYFMJ,0.1086
LBEENGGK,0.2159
6CP6PTHP,0.4305
JZPNE5IC,0.0538
EXG8YGY8,0.1457
G9IKZ7ZM,0.0443
NRFCEPWB,0.1538
KIO6ET4Y,0.0691
C2V7HUFW,0.3065
JMQ8HXVX,0.1289
DZHFMHDP,0.0639
DJYJX2LQ,0.0552
DZXQUWMJ,0.4652
B9PYFTEG,0.8096
BYZM6IJU,0.0387
OX8QRYTC,0.0426
DPRMUEJH,0.0521
F7VJVTPC,0.0716
FBFSXNKI,0.0545
NDJKC9JU,0.0648
GXCMF6SK,0.0724
MZKVMMS4,0.0549
5CKXZQV6,0.3217
BVVTQ46L,0.3039
XYBBBVVF,0.8407
LKJUDPFW,0.8312
FIBAXTSJ,0.3229
PX4ZNEC8,0.1187
PASZ3TZA,0.0792
56JJFDR2,0.0416
DAUEAXV9,0.184
GT3SHMCU,0.2131
JMWTNUDB,0.0553
VWAFGRYE,0.0533
IZOUQCSK,0.4851
25OTR6YQ,0.0441
6CCREH8G,0.0665
B7D5YXOD,0.4392
VV4TJS8A,0.508
KHSDJXWT,0.0539
YRNP87NE,0.8359
6WKPH9E9,0.1035
JQSXEBGA,0.0784
DLGVXWHS,0.062
K75U5YXV,0.053
GODZSYEN,0.2531
D4WQ5JRA,0.1038
8W387TWK,0.3989
F4KMX5QM,0.1609
NPYQKCC5,0.0589
Z7XYQHLH,0.0401
JCYZJMYR,0.0485
9HPHCGHS,0.0517
AG8YSH4M,0.0753
DAZOP4BA,0.0512
CV8IK8X9,0.055
TWNNJKBX,0.4961
3WBWV7EX,0.0542
NUKBFHG8,0.1065
FPQKCEDO,0.2319
AYHPAVUH,0.1782
IYNZOF6K,0.0544
8JGJ8TVA,0.8452
BGGHCJ2P,0.8336
29PCFKCG,0.0209
VYSFNL5P,0.2552
DPGKPM5P,0.0521
N9VIFMHZ,0.5971
FJHKOSSH,0.353
BM7QTWXD,0.3846
JEAWZGY5,0.5038
AMXVPAQW,0.0469
6NPMVNPP,0.1711
V6KDRPBY,0.1454
B4MCCVVO,0.8384
69XKCPBC,0.0342
YCBHDT5P,0.0773
VCGGAILJ,0.8461
YENZ8DFZ,0.0574
ZRXFGXH6,0.3489
ZUSVDUE3,0.054
Q4GJCUZP,0.0511
HVPZITBN,0.8618
F9BRWDRG,0.4482
DG5XRYOJ,0.0667
F2GGTCD2,0.8701
APW7EQTP,0.9905
T9RBWPTW,0.0524
TUVMYNMQ,0.0776
XYFX5WQL,0.0595
WDRGMKSE,0.1665
FEUQUMOI,0.1616
7HXMUQTC,0.0383
EYWCWLXM,0.2233
FMNZQTSX,0.2805
BALUUQAP,0.1968
6CET7BJA,0.063
SZGF26YZ,0.8381
PBYPIG2U,0.42
HS2MGMPK,0.8053
PEYRJZQS,0.4456
UWRBD62Q,0.0788
C5JNWH79,0.0576
J3NTGAHU,0.1889
PXJSBUVP,0.8709
3KE3EEGT,0.1743
YH7DFAZY,0.059
HDOSTZHZ,0.0742
BNFYTZMZ,0.1162
2RJYTKGU,0.3601
ANHPQKSA,0.0461
NKDVIVLJ,0.3479
3QGPNTBL,0.3666
P72BNE2P,0.1912
ZJG2HC8M,0.0527
BEWTRHJ7,0.0508
CNXM8JVN,0.1076
H7JTSSBU,0.0753
VXWWRDEP,0.0539
BBWDVHAS,0.0565
QWDRBX9N,0.5107
YXE7PFNK,0.0519
EQT5X3B5,0.0535
QPTX8DTC,0.1305
AUYCFK9W,0.0557
MUJZNZES,0.0342
9ASTPH95,0.2747
EATSKUUH,0.0279
EEEZMHXQ,0.0532
FGCP2LEE,0.0549
BDJWIXPB,0.0995
LV9HNTOO,0.0538
AID8MGQG,0.1144
LW8F5VYJ,0.0156
VKZHTVNE,0.0401
AENWPXT6,0.1702
CVTRZN5P,0.8438
2MXUF8MT,0.0918
HEKVEQXU,0.4771
IZKSKMWB,0.2475
FK39K5PH,0.2027
2QHTYUYB,0.055
FPRSBK89,0.9915
5S2GPQID,0.0755
GACQR6R7,0.8472
ULZYVWRZ,0.0567
WAL6YFUQ,0.0511
PN54KVRS,0.1067
AA8IYUDI,0.5559
KF4WHA9U,0.0475
4WORCJX4,0.1124
TKACKRFV,0.0519
PK6MDGNH,0.1079
KFYJV3SS,0.8419
GEORLUUU,0.0509
7KHBEGWB,0.1952
RYD8SLEN,0.0556
XQ2BEXRO,0.3472
HJ86CW9Y,0.0451
CYLS7DNT,0.06
KFSQV3NH,0.0622
FRKGHCPT,0.1378
KYKABEVM,0.8342
SBPE4Z8O,0.0229
JMPMFHLR,0.3111
9VQKLCKW,0.0821
DEST8WJ5,0.0461
HACPPGDE,0.0536
J3UEGWVQ,0.054
UTOCTDD5,0.0468
DEY4KFJ3,0.0904
EZXR3YIW,0.0542
FQAYKMRO,0.0855
5DHQATXW,0.4898
C2TUXPA9,0.0519
JPD7UBBZ,0.1617
ERGDS55B,0.0559
IAJXAQFH,0.8493
8HGBLWXR,0.0531
TU6A6AMH,0.3515
CR8X248E,0.2134
QTVRXSKX,0.4679
DUJYW2TU,0.8411
CYQGNEQ2,0.0609
2TRJN5UF,0.3229
7MPDDUR4,0.062
CYQEPFQT,0.0524
IDZXREAW,0.2192
U4QUHP7L,0.8356
DK9CD7ZE,0.2214
6HHA5RRK,0.3188
49EXMJZ6,0.2893
2G2EE3DT,0.0436
CGXEVZMU,0.4354
NR4CZSY2,0.0474
C9MYME6K,0.047
DANNWQAR,0.0548
CHMWB8HB,0.0754
XPUXZUM3,0.0254
BRIVPZ3K,0.0856
AA2LFP2A,0.5133
DGWB49MS,0.0285
EYWP4KGH,0.0532
FCUK6HYX,0.0681
JDYWX4KP,0.9908
GMYUFPSA,0.0584
QNQFHUNS,0.0228
EZXZGS4B,0.0521
XQM82POQ,0.0512
EWEIQOCY,0.0227
6FA9PSDN,0.6128
HBNNJRUH,0.0239
FVKEWJTZ,0.0906
JJJOPMXD,0.1385
WD84W6A5,0.0652
JMVPYXWM,0.1228
EUUBXAGT,0.0553
ZLK4Q3ZM,0.0558
5URB6AEJ,0.837
HNH3JDCM,0.8732
NXTHD3OP,0.0619
3VAPSJCX,0.0971
IPCLFCRQ,0.0544
JENCHMDU,0.071
DARDATUK,0.0599
H8IKUYS2,0.0744
3CEYF3HJ,0.1204
D6WBL9RK,0.8424
ZYYFXVMR,0.1191
GVCRQWBA,0.0542
AAA7C8CQ,0.0485
G35TQ69J,0.4024
NCNX7TV2,0.0551
MNS9XTUF,0.8404
3IR4T7SP,0.0536
MEVQOXL7,0.0569
T6GTUN4C,0.0508
JXQHC7XY,0.8106
MJRHG8KX,0.8401
EYZ682NJ,0.0487
8VEMGFSL,0.0476
DACDCTZT,0.0546
JP7CBCEM,0.0498
J9QWFQF9,0.0788
6GD4RLCB,0.4212
EWXTCXPE,0.2235
7C7GOENS,0.2891
23DQAVQV,0.0239
RGFD8ZPH,0.0416
CL8K3YBD,0.156
6YBQNHBQ,0.8639
DTHBZKSB,0.9704
6TQEDZQC,0.0534
CFXOBW2O,0.2073
7T8JYYCL,0.0509
HESCSZXV,0.2632
CJAKDFTL,0.4896
ZDXZFR6Q,0.0527
MYVGM9RJ,0.0512
65WHYC4P,0.3941
FTIMYRAQ,0.2028
QCQWQEJR,0.3509
XCS33DFV,0.8392
9MJ9YWYC,0.0699
5XWYNLTF,0.0573
JKWIJWGV,0.3271
RT5XDCCG,0.0513
C2XYGARV,0.2223
BUGY6EM8,0.0907
BNWJ5VGE,0.0637
PJRV3JVA,0.0648
MMTWFV7G,0.2287
EE9YKKYQ,0.0935
HSYV74R2,0.0568
85NHNJ4U,0.0496
CWLV52II,0.1337
QLP9RNSY,0.8319
HRNSH9AN,0.1257
CZWTSLYF,0.4548
BUIAAHR2,0.162
FPPDU3MT,0.8587
D2CBWDEY,0.0185
LHCQDWFD,0.1869
C4NX6KNV,0.2289
7UVWTHEE,0.0424
B7VETZWT,0.0493
BPFXKQAR,0.0206
FOP3Q52Q,0.0527
EMROYVNN,0.0699
DKD7C2FC,0.1061
7MYZZD9X,0.051
PCWON3RF,0.0932
AN4AFOBT,0.1213
DXOHRX9D,0.0533
HCMNUKTP,0.4408
WFLS7II9,0.6303
NA2J3YYK,0.1689
B4PB8ZAG,0.0744
54CNAFA2,0.1704
5BKYPMJM,0.1103
GAGVEZC5,0.0799
RGE7TEQJ,0.8376
TTOE9VGM,0.0521
JP9XGQCD,0.0172
YE9FMBVV,0.103
AZNJEPKE,0.0549
T7Z9HTUC,0.0539
NNUDJXEP,0.0773
3ZXHWEN4,0.4789
BBJJTFNT,0.0634
MFOXWHJF,0.3214
SXVQEPPN,0.0751
MHQVNGZF,0.0597
R6BFDBCG,0.108
GV8YLUY4,0.2098
M2IRDPRC,0.058
HXDYYFBG,0.0516
OJ5DPMGN,0.0529
IWQDQLRK,0.0485
2YTABPCF,0.0552
ZDTENK4U,0.0504
K5AAKXS8,0.0439
8MAGHVCV,0.0541
XM6XDRY2,0.8559
DGAHJFFQ,0.0514
